cod_municipio,anio,cod_departamento,nombre_departamento,nombre_municipio,pobl_rur,pobl_urb,pobl_tot,discapital,altura,areaoficialhas,indrural,DF_desemp_fisc,y_total,y_corr,y_transf,y_cap_regalias,y_cap_transf,g_cap_FBKF,MDM,SGP_total,hectareas_formalizadas,hectareas_adjudicadas,n_registros_formalizacion,n_registros_adjudicacion,n_asesinatos_sel_civiles_cmh,n_lideres_tierras_amb_cmh,n_homicidios_firmantes_paz,hectareas_coca,n_extorsiones,vrf_peq_productor,vrf_grande_productor,vrf_mediano_productor,vrf_mujer_rural,nuf_peq_productor,nuf_mujer_rural,vrf_credito_total,n_acciones_belicas,n_homicidios_md,n_homicidios_md_hombres,n_homicidios_md_mujeres,n_homicidios_md_rural,n_homicidios_md_urbano,n_lideres_asesinados_SD,n_lideres_rurales_SD,pdet,pnis,tasa_asesinatos_sel_civiles,tasa_lideres_tierras_amb,tasa_firmantes_paz,tasa_homicidios_md,tasa_homicidios_md_hombres,tasa_homicidios_md_mujeres,tasa_homicidios_md_rural,tasa_homicidios_md_urbano,prop_homicidios_md_rural,ln_homicidios_md,tasa_extorsiones,SGP_total_mill,vrf_peq_pc,vrf_grande_pc,vrf_mediano_pc,vrf_credito_total_pc,tasa_acciones_belicas,ln_acciones_belicas,tasa_lideres_asesinados_SD,tasa_lideres_rurales_SD,ln_lideres_asesinados_SD
05004,2018,05,Antioquia,Abriaquí,1871,824,2695,63.85463333129883,1900,29300,0.694248616695404,61.02025518,5668.83235794,1400.01408402,713.818409,524.059584,2433.8977777799996,1435.674624,52.70111875243624,2339167944,3.632012,0,1,0,0,0,0,0,0,305.951962,0,25,0,45,0,330.951962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2339.167944,113.52577439703153,0,9.27643784786642,122.80221224489796,0,0,0,0,0
05004,2019,05,Antioquia,Abriaquí,1877,833,2710,63.85463333129883,1900,29300,0.6926199197769165,66.0814090003673,6836.13585164,1886.4729416300002,982.09287967,32.816076,2913.22252554,3442.717673,47.6157404713637,2988881231,0,0,0,0,0,0,0,0,1,307.571538,0,179.85596,0,44,0,487.427498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,36.90036900369004,2988.881231,113.49503247232472,0,66.36751291512915,179.86254538745388,0,0,0,0,0
05004,2020,05,Antioquia,Abriaquí,1888,847,2735,63.85463333129883,1900,29300,0.6903107762336731,59.83,5605.070251199999,1401.37497046,744.5403914999999,149.385512,2911.2163631999997,1181.182268,35.15092849731445,2694514428,0,0,0,0,0,0,0,0,0,406.724239,0,1054.856,12,39,1,1461.580239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2694.514428,148.7108734917733,0,385.68775137111516,534.3986248628885,0,0,0,0,0
05004,2021,05,Antioquia,Abriaquí,1867,910,2777,63.85463333129883,1900,29300,0.6723082661628723,60.38096747628121,7873.923154,1398.6847492,818.3509282,127.414956,3594.326728,2516.06745,37.30440139770508,3102225912,0,0,0,0,0,0,0,0,0,334.107291,0,68.465119,0,36,0,402.57241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3102.225912,120.31231220741807,0,24.654346056895932,144.96665826431402,0,0,0,0,0
05004,2022,05,Antioquia,Abriaquí,1861,959,2820,63.85463333129883,1900,29300,0.659929096698761,63.54613476590065,6766.568528,1663.6615756,926.1232836,0,3580.0745635,1476.854365,38.61851331040219,3239963153,0,0,0,0,0,0,0,0,0,253.61864471435547,0,0,8,30,1,253.61864471435547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3239.963153,89.93568961501967,0,0,89.93568961501967,0,0,0,0,0
05004,2023,05,Antioquia,Abriaquí,1861,1003,2864,63.85463333129883,1900,29300,0.6497905254364014,NA,9745.472462,1861.19494165,885.90831365,774.678095,3939.36000925,2228.195652,36.80824083204936,3403515814,0,0,0,0,0,0,0,0,0,44.823595,2500,247,12.5,7,1,2791.823595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3403.515814,15.650696578212289,872.9050279329608,86.24301675977654,974.7987412709497,0,0,0,0,0
05021,2012,05,Antioquia,Alejandría,1745,1830,3575,61.11421585083008,1750,15100,0.4881118834018707,59.52,5522.611,1461.618,686.896,0,3260.632,3830.718,NA,2351048062,0,0,0,0,0,0,0,0,0,623.03,6243.797895,60,0,141,0,6926.827894999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2351.048062,174.27412587412584,1746.5168937062936,16.783216783216783,1937.5742363636361,0,0,0,0,0
05021,2013,05,Antioquia,Alejandría,1726,1824,3550,61.11421585083008,1750,15100,0.48619717359542847,62.14,8009.79,1568.8129999999999,880.227,457.036,4596.904,4998.995999999999,NA,2805580560,0,0,0,0,0,0,0,0,0,809.598,0,95,0,173,0,904.598,0,1,1,0,0,1,0,0,0,0,0,0,0,28.169014084507044,28.169014084507044,0,0,28.169014084507044,0,0.6931471805599453,0,2805.58056,228.05577464788732,0,26.76056338028169,254.81633802816899,0,0,0,0,0
05021,2014,05,Antioquia,Alejandría,1684,1818,3502,61.11421585083008,1750,15100,0.48086807131767273,67.70708839371285,9154.247,1975.091,923.991,785.643,4350.901,6890.004000000001,NA,2821960238,0,0,0,0,0,0,0,0,0,752.041055,0,30,0,142,0,782.041055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,2821.960238,214.746160765277,0,8.566533409480297,223.3126941747573,0,0,0,0,0
05021,2015,05,Antioquia,Alejandría,1654,1812,3466,61.11421585083008,1750,15100,0.47720715403556824,62.91227945118824,12935.7001953125,2398.09594726562,813.982971191406,217.24299621582,4105.671875,6865.48193359375,NA,2991562162,0,0,0,0,0,0,0,0,0,696.662023,0,0,0,121,0,696.662023,0,1,1,0,1,0,0,0,0,0,0,0,0,28.851702250432773,28.851702250432773,0,28.851702250432773,0,1,0.6931471805599453,0,2991.562162,200.9988525678015,0,0,200.9988525678015,0,0,0,0,0
05021,2016,05,Antioquia,Alejandría,1627,1808,3435,61.11421585083008,1750,15100,0.47365355491638184,64.56,8410.944,2219.416,1017.4359999999999,69.412,3989.098,776.356,54.93995511599986,3357906836,0,0,0,0,0,0,0,0,0,708.875692,0,57.550363,0,99,0,766.4260549999999,0,1,1,0,0,1,0,0,0,0,0,0,0,29.11208151382824,29.11208151382824,0,0,29.11208151382824,0,0.6931471805599453,0,3357.906836,206.368469286754,0,16.754108588064046,223.122577874818,0,0,0,0,0
05021,2017,05,Antioquia,Alejandría,1589,1804,3393,61.11421585083008,1750,15100,0.4683171212673187,69.97728804162665,10871.846860624511,2847.8793869018555,1023.0217895507812,470.792608,4037.2138671875,3116.76953125,55.60446749950427,3387611639,0,0,0,0,0,0,0,0,0,966.061007,0,63.623846,0,131,0,1029.684853,0,2,1,1,2,0,0,0,0,0,0,0,0,58.944886531093424,29.472443265546712,29.472443265546712,58.944886531093424,0,1,1.0986122886681098,0,3387.611639,284.72178219864423,0,18.75150191570881,303.4732841143531,0,0,0,0,0
05021,2018,05,Antioquia,Alejandría,2172,2485,4657,61.11421585083008,1750,15100,0.46639466285705566,62.87944648,10255.073239000001,2498.630586,1217.289792,132.022416,5757.417147,2733.664512,41.84049708326162,3922928165,0,0,0,0,0,0,0,0,0,241.721876,0,19.6,0,48,0,261.32187600000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,3922.928165,51.90506248657935,0,4.208718058836161,56.113780545415516,0,0,0,0,0
05021,2019,05,Antioquia,Alejandría,2105,2564,4669,61.11421585083008,1750,15100,0.45084601640701294,68.06727606000355,13440.837040999999,2794.0932549999998,1332.8404070000001,0,6056.229537,7258.47976,54.454049207065,4330020283,0,0,0,0,0,0,0,0,2,193.133154,0,312.867885,7,25,1,506.001039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,42.83572499464553,4330.020283,41.36499336046262,0,67.00961340758192,108.37460676804454,0,0,0,0,0
05021,2020,05,Antioquia,Alejandría,2061,2637,4698,61.11421585083008,1750,15100,0.43869730830192566,57.69,9278.7256693799991,2273.02240862,1026.324984,7.484565,4414.8968359499995,1420.7200341100001,48.61717224121094,3678561476,0,0,0,0,0,0,0,0,2,286.535586,0,217.193446,0,44,0,503.729032,0,1,1,0,0,1,0,0,0,0,0,0,0,21.285653469561517,21.285653469561517,0,0,21.285653469561517,0,0.6931471805599453,42.57130693912303,3678.561476,60.990971902937424,0,46.23104427415922,107.22201617709665,0,0,0,0,0
05021,2021,05,Antioquia,Alejandría,2037,2734,4771,61.11421585083008,1750,15100,0.4269545078277588,63.1307487334693,16234.691345000001,2482.0854528,1133.8316188,252.537413,4720.6146325,7396.135558,54.36695098876953,4056315320,6.7968,0,2,0,0,0,0,0,0,180.232707,0,0,57.718,25,4,180.232707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,4056.31532,37.776714944456096,0,0,37.776714944456096,0,0,0,0,0
05021,2022,05,Antioquia,Alejandría,2031,2814,4845,61.11421585083008,1750,15100,0.4191950559616089,70.48286150309718,12121.727852,3072.77210215,1091.39263515,252.537413,5078.01259325,1714.992759,52.64916822372889,4238773439,0,0,0,0,0,0,0,0,0,277.7425537109375,450,0,17,25,2,727.7425537109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,4238.773439,57.32560448110166,92.87925696594428,0,150.20486144704591,0,0,0,0,0
05021,2023,05,Antioquia,Alejandría,2031,2889,4920,61.11421585083008,1750,15100,0.41280487179756165,NA,17629.5525,3407.59751425,1307.48165125,921.125461,6352.50288025,6528.075203,53.3361455982391,4986697200,0.324413,0,1,0,0,0,0,0,1,126.927665,0,0,0,11,0,126.927665,0,2,2,0,2,0,0,0,0,0,0,0,0,40.65040650406504,40.65040650406504,0,40.65040650406504,0,1,1.0986122886681098,20.32520325203252,4986.6972,25.798305894308942,0,0,25.798305894308942,0,0,0,0,0
05030,2012,05,Antioquia,Amagá,12821,16076,28897,29.878856658935547,1400,8500,0.4436792731285095,71.29,13768.778999999999,4799.14,595.908,168.657,8226.874,7727.893,NA,5627789486,0,0,0,0,0,0,0,0,2,310.969,4125.836652,1309.253527,0,78,0,5746.059179,0,26,21,5,11,15,0,0,0,0,0,0,0,89.9747378620618,72.67190365781916,17.302834204242654,38.06623524933384,51.908502612727965,0.4230769230769231,3.295836866004329,6.921133681697062,5627.789486,10.761290099318268,142.7773350866872,45.30759341800187,198.84621860400733,0,0,0,0,0
05030,2013,05,Antioquia,Amagá,12805,16312,29117,29.878856658935547,1400,8500,0.4397774636745453,73.5,18958.837,5743.585,741.646,2080.953,10416.868,9841.021,NA,6141978909,0,0,0,0,0,0,0,0,11,207.78274,3139.5,1425.302,0,63,0,4772.58474,0,25,22,3,11,14,0,0,0,0,0,0,0,85.86049386956074,75.55723460521345,10.303259264347288,37.778617302606726,48.081876566954016,0.44,3.258096538021482,37.778617302606726,6141.978909,7.1361314695882125,107.82360820139438,48.95085345330906,163.91059312429167,0,0,0,0,0
05030,2014,05,Antioquia,Amagá,12799,16540,29339,29.878856658935547,1400,8500,0.43624526262283325,74.10358523708719,20408.137000000002,6959.013000000001,960.929,2711.237,10070.317,11235.668,NA,6730717996,0,0,0,0,0,0,0,0,2,201.218263,787.556264,1061.188693,0,45,0,2049.96322,0,11,10,1,9,2,0,0,0,0,0,0,0,37.49275708101844,34.08432461910767,3.4084324619107673,30.675892157196905,6.816864923821535,0.8181818181818182,2.4849066497880004,6.816864923821535,6730.717996,6.858388595384983,26.843323357987664,36.16989989433859,69.87161184771124,0,0,0,0,0
05030,2015,05,Antioquia,Amagá,12798,16757,29555,29.878856658935547,1400,8500,0.4330231845378876,75.78039900472898,22552.833984375,8090.18408203125,960.135986328125,2821.23291015625,9928.5517578125,5666.19921875,NA,7069396109,0,0,0,0,0,0,0,0,3,114.154057,13164.657256,1873.236628,0,29,0,15152.047941,0,8,8,0,6,2,0,0,0,0,0,0,0,27.068177973270174,27.068177973270174,0,20.30113347995263,6.7670444933175435,0.75,2.1972245773362196,10.150566739976314,7069.396109,3.862427914058535,445.4291069531383,63.381378040940625,512.6729129081374,0,0,0,0,0
05030,2016,05,Antioquia,Amagá,12797,16973,29770,29.878856658935547,1400,8500,0.42986229062080383,75.56,22872.286,9243.877,986.597,1844.493,9936.404,4930.4619999999995,51.876250034121554,7544214482,0,0,0,0,0,0,0,0,5,192.817374,44219.698651,518.041525,0,42,0,44930.55755,0,9,8,1,7,2,0,0,0,0,0,0,0,30.231776956667787,26.872690628149144,3.359086328518643,23.5136042996305,6.718172657037286,0.7777777777777778,2.302585092994046,16.795431642593215,7544.214482,6.4769020490426605,1485.3778518978838,17.401462042324486,1509.256215989251,0,0,0,0,0
05030,2017,05,Antioquia,Amagá,12806,17174,29980,29.878856658935547,1400,8500,0.4271514415740967,76.40480643277031,24181.53879225903,10144.827014923096,1019.7326545715332,549.678208,11240.4326171875,5277.45703125,52.259192473296594,7463977621,0,0,0,0,0,0,0,0,4,185.240899,39137.927191,2941.66607,0,33,0,42264.83416,0,13,12,1,5,8,0,0,0,0,0,0,0,43.36224149432955,40.0266844563042,3.33555703802535,16.677785190126748,26.6844563042028,0.38461538461538464,2.6390573296152584,13.3422281521014,7463.977621,6.178815843895931,1305.4678849566378,98.12094963308873,1409.7676504336223,0,0,0,0,0
05030,2018,05,Antioquia,Amagá,16043,14184,30227,29.878856658935547,1400,8500,0.5307506322860718,77.44549017,31734.325803,11455.377463,1164.933553,2608.255744,10912.647012,9757.942784,58.90049567255543,7923539639,0,0,0,0,0,0,0,0,1,204.606566,5054.015088,972.144418,0,50,0,6230.766072,0,5,4,1,4,1,0,0,0,0,0,0,0,16.54150263009892,13.233202104079135,3.3083005260197837,13.233202104079135,3.3083005260197837,0.8,1.791759469228055,3.3083005260197837,7923.539639,6.769000099249015,167.20200774142324,32.16145889436596,206.1324667350382,0,0,0,0,0
05030,2019,05,Antioquia,Amagá,16045,14732,30777,29.878856658935547,1400,8500,0.5213308930397034,77.13687551597167,30748.05492569,13081.294666860002,1239.537209,0,12841.79656148,9582.1849843,61.2150680949321,8695288524,0,0,0,0,0,0,0,0,2,240.151374,4272.389847,1827.921739,0,59,0,6340.462960000001,0,15,13,2,8,7,0,0,0,0,0,0,0,48.73769373233259,42.239334568021576,6.498359164311011,25.993436657244043,22.74425707508854,0.5333333333333333,2.772588722239781,6.498359164311011,8695.288524,7.802949410273906,138.81761857880886,59.39245992136985,206.01302791045265,0,0,0,0,0
05030,2020,05,Antioquia,Amagá,16037,15246,31283,29.878856658935547,1400,8500,0.5126426219940186,78.74,31282.06941266,15721.01067889,1056.1289978799998,0,13392.89445136,2952.23111246,53.8818244934082,8561988909,0,0,0,0,0,0,0,0,4,232.065686,37734.448378,1767.998989,0,47,0,39734.513053,0,20,20,0,19,1,0,0,0,0,0,0,0,63.93248729341815,63.93248729341815,0,60.73586292874724,3.1966243646709076,0.95,3.044522437723423,12.78649745868363,8561.988909,7.418268260716683,1206.2285707253143,56.516286449509316,1270.16312543554,0,0,0,0,0
05030,2021,05,Antioquia,Amagá,15856,15912,31768,29.878856658935547,1400,8500,0.4991185963153839,83.12169626066802,41083.10303499999,21426.534741999996,1267.536032,0,13780.497729,9759.631216,68.97907257080078,9355855973,0,0,0,0,0,0,0,0,5,490.915946,19770.796109,3771.611906,0,57,0,24033.323961000002,0,20,20,0,13,7,0,0,0,0,0,0,0,62.95643414756989,62.95643414756989,0,40.92168219592042,22.03475195164946,0.65,3.044522437723423,15.739108536892472,9355.855973,15.453158713170486,622.3494116406446,118.72361829513976,756.526188648955,0,0,0,0,0
05030,2022,05,Antioquia,Amagá,15807,16452,32259,29.878856658935547,1400,8500,0.4900027811527252,85.1404523860487,43552.343566999996,23592.577750999997,1708.9910550000002,0,15128.317193,21558.473778,64.54555063495177,10130224384,0,0,0,0,0,0,0,0,2,827.58050537109375,23559.876953125,6414.885025024414,62.70000076293945,87,6,30802.342483520508,0,9,8,1,7,2,0,0,0,0,0,0,0,27.899190923463223,24.799280820856197,3.0999101026070246,21.69937071824917,6.199820205214049,0.7777777777777778,2.302585092994046,6.199820205214049,10130.224384,25.654251693204802,730.3350058317059,198.85566896135694,954.8449264862676,0,0,0,0,0
05030,2023,05,Antioquia,Amagá,15805,16957,32762,29.878856658935547,1400,8500,0.48241865634918213,NA,45845.063367,24381.284676,1542.205316,NA,19133.726718,4623.787934,59.37008193506067,10722901496,9.051,0,51,0,0,0,0,0,2,354.073022,29614.338169,3814.057013,11,28,1,33782.468204,0,19,19,0,10,9,0,0,0,0,0,0,0,57.99401745925157,57.99401745925157,0,30.523167083816617,27.470850375434956,0.5263157894736842,2.995732273553991,6.104633416763323,10722.901496,10.807430010377875,903.9233920090348,116.41709947500154,1031.147921494414,0,0,0,0,0
05031,2012,05,Antioquia,Amalfi,9746,11869,21615,105.13086700439453,1500,122400,0.45089057087898254,67.95,18097.521,5063.45,1460.9009999999998,113.373,8704.963,8745.378,NA,8106482487,0,0,0,0,0,0,0,170,1,889.214,0,2237,0,173,0,3126.214,4,11,10,1,5,6,0,0,1,0,0,0,0,50.89058524173028,46.26416840157298,4.626416840157298,23.13208420078649,27.75850104094379,0.45454545454545453,2.4849066497880004,4.626416840157298,8106.482487,41.13874624103632,0,103.49294471431877,144.63169095535508,18.505667360629193,1.6094379124341003,0,0,0
05031,2013,05,Antioquia,Amalfi,9777,11991,21768,105.13086700439453,1500,122400,0.44914552569389343,70.8,28063.252,6206.035999999999,1855.326,2613.145,11269.326,14817.774,NA,9513626254,0,0,0,0,1,0,0,48,4,1052.624305,0,1115.3,0,167,0,2167.924305,8,11,10,1,8,3,0,0,1,0,4.593899301727307,0,0,50.53289231900037,45.93899301727306,4.593899301727307,36.75119441381845,13.781697905181918,0.7272727272727273,2.4849066497880004,18.375597206909227,9513.626254,48.35650059720691,0,51.23575891216464,99.59225950937156,36.75119441381845,2.1972245773362196,0,0,0
05031,2014,05,Antioquia,Amalfi,9816,12116,21932,105.13086700439453,1500,122400,0.4475651979446411,73.64935913489006,30403.579536999998,7455.231,1664.6109999999999,2575.077537,11750.953,23757.573767,NA,9705599256,0,0,0,0,0,0,0,40,3,1028.55676,0,1282.289281,0,139,0,2310.846041,1,19,13,6,14,5,0,0,1,0,0,0,0,86.63140616450849,59.27412000729528,27.357286157213203,63.83366770016415,22.797738464344338,0.7368421052631579,2.995732273553991,13.678643078606601,9705.599256,46.89753602042677,0,58.46659132774029,105.36412734816706,4.559547692868867,0.6931471805599453,0,0,0
05031,2015,05,Antioquia,Amalfi,9852,12236,22088,105.13086700439453,1500,122400,0.4460340440273285,72.73182157790542,28754.642578125,7706.1591796875,1837.96008300781,2166.5419921875,12666.90625,10047.9033203125,NA,10397094719,0,0,0,0,0,0,0,28.4,2,1119.976027,0,560.347447,0,153,0,1680.3234739999998,0,15,12,3,12,3,0,0,1,0,0,0,0,67.91017747193047,54.32814197754436,13.58203549438609,54.32814197754436,13.58203549438609,0.8,2.772588722239781,9.054690329590729,10397.094719,50.70518050525172,0,25.368863047808766,76.07404355306048,0,0,0,0,0
05031,2016,05,Antioquia,Amalfi,9894,12359,22253,105.13086700439453,1500,122400,0.4446142017841339,69.08,30442.624572,7163.42114,1838.81514,2227.0184319999994,13575.537,5462.138838000001,61.171785109947756,11472137103,0,0,0,0,0,0,0,130.8,0,2352.582253,120,2561.689306,0,158,0,5034.271559000001,0,7,6,1,5,2,0,0,1,0,0,0,0,31.456432840515884,26.962656720442187,4.493776120073698,22.46888060036849,8.987552240147396,0.7142857142857143,2.0794415416798357,0,11472.137103,105.71977949040578,5.392531344088438,115.11658230350965,226.2288931380039,0,0,0,0,0
05031,2017,05,Antioquia,Amalfi,9937,12477,22414,105.13086700439453,1500,122400,0.4433389902114868,69.99632147214531,31741.8266347334,8006.838073730469,2010.8786010742188,713.0327504560547,14464.21875,9215.921875,55.28451093038745,11546408665,0,0,0,0,0,0,0,197.9,5,1979.481927,12132.2,1968.443322,0,226,0,16080.125249,0,4,4,0,4,0,0,0,1,0,0,0,0,17.84598911394664,17.84598911394664,0,17.84598911394664,0,1,1.6094379124341003,22.3074863924333,11546.408665,88.31453230124029,541.2777728205587,87.82204523958241,717.4143503613814,0,0,0,0,0
05031,2018,05,Antioquia,Amalfi,11454,14508,25962,105.13086700439453,1500,122400,0.44118326902389526,70.52815809,42929.731782400006,9387.325971000002,2204.8326420000003,5238.721536,14736.475579,12515.332096,59.350943094013076,12120976921,0,0,0,0,0,0,0,205.6,7,2339.145204,6468.8,1338.383,0,275,0,10146.328204,0,8,7,1,3,5,0,0,1,0,0,0,0,30.814267005623606,26.96248362992065,3.8517833757029507,11.555350127108852,19.25891687851475,0.375,2.1972245773362196,26.96248362992065,12120.976921,90.09880610122487,249.16416300747247,51.551613897234425,390.81458300593175,0,0,0,0,0
05031,2019,05,Antioquia,Amalfi,11481,15071,26552,105.13086700439453,1500,122400,0.432396799325943,70.38727167455252,36551.901159420006,9612.953014760002,2290.619898,52.009299,17138.4832285,11917.394585459999,56.02635602946,12859693979,0,0,0,0,0,0,0,191.1,13,1843.981565,19066.6,1982.656219,0,218,0,22893.237784,0,15,15,0,8,7,0,0,1,0,0,0,0,56.492919554082555,56.492919554082555,0,30.129557095510695,26.363362458571856,0.5333333333333333,2.772588722239781,48.96053028020488,12859.693979,69.44793480717084,718.0852666465802,74.67069218891233,862.2038936426635,0,0,0,0,0
05031,2020,05,Antioquia,Amalfi,11472,15599,27071,105.13086700439453,1500,122400,0.42377451062202454,55.47,34640.468870000004,9143.281369,2516.330215,665.6205769999999,20212.493135,5255.726238,40.414756774902344,12232060320,0,0,0,0,0,0,0,209.8,4,2085.496088,200,1980.78,10,256,1,4266.276088,0,7,6,1,2,5,0,0,1,0,0,0,0,25.857929149274128,22.163939270806395,3.6939898784677334,7.387979756935467,18.469949392338666,0.2857142857142857,2.0794415416798357,14.775959513870934,12232.06032,77.03801440656052,7.387979756935466,73.16981271471316,157.59580687820915,0,0,0,0,0
05031,2021,05,Antioquia,Amalfi,11342,16154,27496,105.13086700439453,1500,122400,0.4124963581562042,67.61888635504229,46328.465324000004,9088.0849473,1839.0380313,3340.625391,18951.59125,6363.70271,60.50081253051758,13195017558,0.7725000000000001,0,6,0,0,0,1,475.4,4,2672.436179,15737.4,1709.9932,222.2,267,19,20119.829379,0,19,17,2,18,1,0,0,1,0,0,0,3.636892638929299,69.10096013965668,61.82717486179808,7.273785277858598,65.46406750072738,3.636892638929299,0.9473684210526315,2.995732273553991,14.547570555717195,13195.017558,97.19363467413442,572.3523421588594,62.19061681699156,731.7365936499855,0,0,0,0,0
05031,2022,05,Antioquia,Amalfi,11307,16614,27921,105.13086700439453,1500,122400,0.40496399998664856,70.86038515457508,43600.754891000004,10818.6011033,2336.1101473,0,21157.8262925,6972.590397,51.80714599672371,14168794960,0,0,0,0,0,0,0,405,5,2885.7019653320312,12570.3427734375,2310.6168060302734,125,265,10,17766.661544799805,1,13,12,1,10,3,0,0,1,0,0,0,0,46.55993696500842,42.97840335231546,3.581533612692955,35.81533612692955,10.744600838078865,0.7692307692307693,2.6390573296152584,17.907668063464776,14168.79496,103.3523858505079,450.2110516613839,82.75551756850662,636.3189550803985,3.581533612692955,0.6931471805599453,0,0,0
05031,2023,05,Antioquia,Amalfi,11306,17051,28357,105.13086700439453,1500,122400,0.3987022638320923,NA,53381.821116,12739.2294027,2410.0115537,NA,25113.928287,11012.555739,56.93247951984696,15972380275,1598.1018000000001,0,95,0,0,0,0,382.6,3,564.314179,7401.876,2532.006587,81.240768,41,6,10498.196766000001,0,14,13,1,12,2,0,0,1,0,0,0,0,49.37052579609973,45.84405966780689,3.526466128292838,42.31759353951406,7.052932256585676,0.8571428571428571,2.70805020110221,10.579398384878514,15972.380275,19.900348379588813,261.0246499982368,89.29035465669851,370.2153530345241,0,0,0,0,0
05034,2012,05,Antioquia,Andes,22950,21623,44573,76.31037902832031,1350,44900,0.514885663986206,69.03,26059.768797999997,7360.079263000001,943.1324970000001,57.682326,14663.591194,16016.207936999994,NA,11127969486,0,0,0,0,1,0,0,0,2,2840.537748,2050,9775.7568,0,738,0,14666.294548,0,35,31,4,17,18,0,0,0,0,2.243510645458013,0,0,78.52287259103045,69.54883000919838,8.974042581832052,38.139680972786216,40.38319161824423,0.4857142857142857,3.58351893845611,4.487021290916026,11127.969486,63.72776676463331,45.99196823188926,219.32014448208557,329.03987947860816,0,0,0,0,0
05034,2013,05,Antioquia,Andes,23022,21972,44994,76.31037902832031,1350,44900,0.5116682052612305,70.7,36675.432,8332.755,1064.764,1775.644,21219.414,24006.138,NA,12766685476,0,0,0,0,0,0,0,0,5,2238.333197,4881,8980.541995,0,600,0,16099.875192,0,31,30,1,15,16,0,0,0,0,0,0,0,68.89807529892875,66.67555674089878,2.2225185580299596,33.33777837044939,35.56029692847935,0.4838709677419355,3.4657359027997265,11.112592790149797,12766.685476,49.747370693870295,108.48113081744233,199.59421245054895,357.82271396186155,0,0,0,0,0
05034,2014,05,Antioquia,Andes,23092,22325,45417,76.31037902832031,1350,44900,0.5084439516067505,71.97653113027427,37082.383,9403.784,1092.5030000000002,3086.347,19710.994,26347.93,NA,13007577605,0,0,0,0,0,0,0,0,12,1986.15481,12147.5,10531.321331,0,506,0,24664.976141,0,31,28,3,10,21,0,0,0,0,0,0,0,68.25637976968976,61.650923662945594,6.605456106744171,22.018187022480568,46.2381927472092,0.3225806451612903,3.4657359027997265,26.421824426976684,13007.577605,43.73152806217936,267.4659268555827,231.88060265979698,543.078057577559,0,0,0,0,0
05034,2015,05,Antioquia,Andes,23147,22667,45814,76.31037902832031,1350,44900,0.5052385926246643,67.59863532911426,36153.8515625,7945.0419921875,1214.26794433593,1661.48803710937,21422.94921875,9521.7734375,NA,14538603722,0,0,0,0,0,0,0,0,7,1973.792045,28627.61217,8897.977289,0,409,0,39499.381504,0,25,24,1,16,9,0,0,0,0,0,0,0,54.56847251931724,52.38573361854454,2.1827389007726894,34.92382241236303,19.644650106954206,0.64,3.258096538021482,15.279172305408828,14538.603722,43.08272678657179,624.8660271969268,194.21961166892217,862.1683656524206,0,0,0,0,0
05034,2016,05,Antioquia,Andes,23205,23016,46221,76.31037902832031,1350,44900,0.5020444989204407,66.44,38805.877658000005,11505.935876,2109.3997950000003,974.035,23657.598165000003,5508.187164000001,56.310670615902126,15388670147,0,0,0,0,0,0,0,0,3,2932.234818,70545.73558,8759.411402,0,483,0,82237.38179999999,0,23,22,1,14,9,0,0,0,0,0,0,0,49.76093117846866,47.59741243157872,2.1635187468899417,30.289262456459184,19.471668722009476,0.6086956521739131,3.1780538303479458,6.490556240669825,15388.670147,63.43944999026416,1526.2702144047075,189.5115077994851,1779.2211721944568,0,0,0,0,0
05034,2017,05,Antioquia,Andes,23256,23365,46621,76.31037902832031,1350,44900,0.49883100390434265,65.87973083983624,43284.00816739844,12312.709655761719,2038.8678588867188,1433.325184,28648.662109375,7750.70263671875,52.585209156405995,15941075310,0,0,0,0,0,0,0,0,2,3883.701994,59230.74754,19000.209004,21,697,3,82114.658538,0,29,25,4,23,6,0,0,0,0,0,0,0,62.20372793376375,53.62390339117565,8.579824542588105,49.3339911198816,12.869736813882156,0.7931034482758621,3.4011973816621555,4.289912271294052,15941.07531,83.30370421054889,1270.4735535488298,407.5461488170567,1761.3234065764357,0,0,0,0,0
